signal_time,entry_time,exit_time,kind,direction,entry,sl,tp,exit_price,exit_reason,points,dollars,bars_held
2026-05-28 06:05:00,2026-05-28 06:30:00,2026-05-28 06:40:00,BOS,long,4453.4,4449.9,4459.0,4459.0,TP,5.6,56.24,2
2026-05-28 07:20:00,2026-05-28 07:35:00,2026-05-28 07:45:00,BOS,short,4450.2,4451.8,4447.5,4447.5,TP,2.7,26.57,2
2026-05-28 07:45:00,2026-05-28 08:00:00,2026-05-28 08:00:00,BOS,short,4448.4,4450.8,4444.5,4444.5,TP,3.9,38.93,0
2026-05-28 08:25:00,2026-05-28 08:40:00,2026-05-28 08:45:00,BOS,short,4447.9,4450.8,4443.3,4450.8,SL,-2.9,-28.65,1
2026-05-28 08:45:00,2026-05-28 08:55:00,2026-05-28 08:55:00,MSS,long,4449.6,4447.8,4452.4,4452.4,TP,2.8,28.43,0
2026-05-28 12:05:00,2026-05-28 12:15:00,2026-05-28 12:20:00,MSS,long,4370.7,4366.1,4378.1,4366.1,SL,-4.6,-45.84,1
2026-05-28 12:55:00,2026-05-28 13:00:00,2026-05-28 13:05:00,MSS,long,4368.3,4366.7,4371.0,4366.7,SL,-1.6,-16.43,1
2026-05-28 15:15:00,2026-05-28 15:30:00,2026-05-28 15:30:00,BOS,long,4387.3,4385.6,4390.0,4390.0,TP,2.7,27.19,0
2026-05-28 15:50:00,2026-05-28 15:55:00,2026-05-28 15:55:00,BOS,short,4385.6,4387.0,4383.3,4383.3,TP,2.3,22.87,0
2026-05-28 16:05:00,2026-05-28 16:30:00,2026-05-28 16:30:00,MSS,long,4384.4,4381.4,4389.2,4389.2,TP,4.8,48.2,0
2026-05-28 16:55:00,2026-05-28 17:00:00,2026-05-28 17:00:00,MSS,short,4386.0,4387.6,4383.3,4387.6,SL,-1.6,-16.43,0
2026-05-28 17:00:00,2026-05-28 17:10:00,2026-05-28 17:20:00,MSS,long,4385.1,4383.3,4388.1,4388.1,TP,3.0,29.66,2
2026-05-28 19:15:00,2026-05-28 19:20:00,2026-05-28 19:25:00,MSS,long,4385.6,4384.0,4388.3,4384.0,SL,-1.6,-16.43,1
2026-05-28 19:25:00,2026-05-28 19:35:00,2026-05-28 19:45:00,MSS,short,4386.1,4388.3,4382.6,4382.6,TP,3.5,35.23,2
2026-05-28 19:50:00,2026-05-28 19:55:00,2026-05-28 20:00:00,BOS,short,4384.8,4388.0,4379.5,4388.0,SL,-3.2,-32.47,1
2026-05-28 20:15:00,2026-05-28 20:30:00,2026-05-28 20:30:00,MSS,short,4389.1,4391.0,4386.0,4391.0,SL,-1.9,-19.1,0
2026-05-28 21:30:00,2026-05-28 21:45:00,2026-05-28 21:50:00,MSS,short,4425.9,4431.6,4416.6,4431.6,SL,-5.7,-57.3,1
